260	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
264	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
268	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
272	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
276	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
280	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
284	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
288	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
292	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
296	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
300	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
304	1.78E-06	-6.42E-06	-6.49E-06	0	0	0
308	1.66E-06	-7.40E-06	-5.24E-06	0	0	0
312	5.94E-07	-9.11E-06	-2.73E-06	0	0	0
316	-1.55E-06	-1.16E-05	6.75E-07	0	0	0
320	-4.76E-06	-1.51E-05	4.01E-06	0	0	0
324	-9.29E-06	-2.02E-05	7.15E-06	0	0	0
328	-1.42E-05	-2.84E-05	8.81E-06	0	0	0
332	-1.88E-05	-4.05E-05	7.99E-06	0	0	0
336	-2.20E-05	-5.69E-05	5.08E-06	0	0	0
340	-2.34E-05	-7.77E-05	1.14E-06	0	0	0
344	-2.26E-05	-0.000102485	-2.26E-06	0	0	0
348	-1.98E-05	-0.000130617	-6.67E-06	0	0	0
352	-1.49E-05	-0.00016056	-1.22E-05	0	0	0
356	-8.25E-06	-0.000190525	-1.88E-05	0	0	0
360	-6.52E-07	-0.000218235	-2.83E-05	0	0	0
364	8.03E-06	-0.000240699	-3.27E-05	0	0	0
368	1.84E-05	-0.000259118	-3.60E-05	0	0	0
372	3.04E-05	-0.000270503	-4.37E-05	0	0	0
376	4.27E-05	-0.000271987	-3.95E-05	0	0	0
380	5.48E-05	-0.000265726	-3.14E-05	0	0	0
384	6.72E-05	-0.00025422	-3.18E-05	0	0	0
388	7.82E-05	-0.000234479	-4.66E-05	0	0	0
392	8.70E-05	-0.000207949	-5.67E-05	0	0	0
396	9.42E-05	-0.000175707	-5.86E-05	0	0	0
400	9.93E-05	-0.000137388	-5.96E-05	0	0	0
404	0.000102995	-9.77E-05	-5.40E-05	0	0	0
408	0.000105023	-6.13E-05	-4.34E-05	0	0	0
412	0.000104899	-3.02E-05	-4.16E-05	0	0	0
416	0.00010441	-5.47E-06	-4.69E-05	0	0	0
420	0.000105246	1.20E-05	-4.76E-05	0	0	0
424	0.000107035	2.24E-05	-4.84E-05	0	0	0
428	0.000108821	2.66E-05	-5.01E-05	0	0	0
432	0.000109897	2.55E-05	-5.00E-05	0	0	0
436	0.000108818	1.94E-05	-5.24E-05	0	0	0
440	0.000104167	1.06E-05	-6.19E-05	0	0	0
444	9.70E-05	1.62E-06	-7.08E-05	0	0	0
448	8.92E-05	-7.24E-06	-7.68E-05	0	0	0
452	8.15E-05	-1.54E-05	-8.19E-05	0	0	0
456	7.45E-05	-2.10E-05	-8.39E-05	0	0	0
460	6.81E-05	-2.53E-05	-8.14E-05	0	0	0
464	6.22E-05	-2.95E-05	-8.18E-05	0	0	0
468	5.71E-05	-3.37E-05	-8.99E-05	0	0	0
472	5.39E-05	-3.87E-05	-0.000100342	0	0	0
476	5.36E-05	-4.37E-05	-0.00010914	0	0	0
480	5.61E-05	-4.78E-05	-0.000114404	0	0	0
484	6.17E-05	-5.12E-05	-0.00011339	0	0	0
488	7.01E-05	-5.48E-05	-0.00011041	0	0	0
492	7.99E-05	-5.85E-05	-0.000113109	0	0	0
496	8.92E-05	-6.21E-05	-0.000120188	0	0	0
500	9.82E-05	-6.46E-05	-0.000128289	0	0	0
504	0.000106165	-6.39E-05	-0.000132513	0	0	0
508	0.000113401	-5.92E-05	-0.00013129	0	0	0
512	0.000118983	-5.09E-05	-0.000126532	0	0	0
516	0.000122422	-4.02E-05	-0.000121474	0	0	0
520	0.000123127	-2.86E-05	-0.000120794	0	0	0
524	0.000120732	-1.77E-05	-0.000124004	0	0	0
528	0.000116559	-7.55E-06	-0.00012728	0	0	0
532	0.000111075	1.99E-06	-0.0001293	0	0	0
536	0.000105017	1.04E-05	-0.000128644	0	0	0
540	9.92E-05	1.71E-05	-0.000126389	0	0	0
544	9.31E-05	2.15E-05	-0.000124911	0	0	0
548	8.66E-05	2.37E-05	-0.000124456	0	0	0
552	8.01E-05	2.39E-05	-0.000123702	0	0	0
556	7.43E-05	2.27E-05	-0.000122647	0	0	0
560	7.00E-05	2.04E-05	-0.000120704	0	0	0
564	6.76E-05	1.78E-05	-0.000117751	0	0	0
568	6.66E-05	1.48E-05	-0.000115577	0	0	0
572	6.69E-05	1.20E-05	-0.000114793	0	0	0
576	6.79E-05	1.00E-05	-0.000115743	0	0	0
580	6.97E-05	9.24E-06	-0.000117128	0	0	0
584	7.18E-05	1.03E-05	-0.000117625	0	0	0
588	7.40E-05	1.36E-05	-0.000116744	0	0	0
592	7.62E-05	1.86E-05	-0.000113896	0	0	0
596	7.83E-05	2.48E-05	-0.00010945	0	0	0
600	8.07E-05	3.11E-05	-0.000105193	0	0	0
604	8.30E-05	3.68E-05	-0.000101127	0	0	0
608	8.52E-05	4.10E-05	-9.78E-05	0	0	0
612	8.68E-05	4.37E-05	-9.60E-05	0	0	0
616	8.77E-05	4.49E-05	-9.53E-05	0	0	0
620	8.77E-05	4.49E-05	-9.53E-05	0	0	0
624	8.77E-05	4.49E-05	-9.53E-05	0	0	0
628	8.77E-05	4.49E-05	-9.53E-05	0	0	0
632	8.77E-05	4.49E-05	-9.53E-05	0	0	0
636	8.77E-05	4.49E-05	-9.53E-05	0	0	0
640	8.77E-05	4.49E-05	-9.53E-05	0	0	0
644	8.77E-05	4.49E-05	-9.53E-05	0	0	0
648	8.77E-05	4.49E-05	-9.53E-05	0	0	0
652	8.77E-05	4.49E-05	-9.53E-05	0	0	0
656	8.77E-05	4.49E-05	-9.53E-05	0	0	0
660	8.77E-05	4.49E-05	-9.53E-05	0	0	0
664	8.77E-05	4.49E-05	-9.53E-05	0	0	0
668	8.77E-05	4.49E-05	-9.53E-05	0	0	0
672	8.77E-05	4.49E-05	-9.53E-05	0	0	0
676	8.77E-05	4.49E-05	-9.53E-05	0	0	0
680	8.77E-05	4.49E-05	-9.53E-05	0	0	0
684	8.77E-05	4.49E-05	-9.53E-05	0	0	0
688	8.77E-05	4.49E-05	-9.53E-05	0	0	0
692	8.77E-05	4.49E-05	-9.53E-05	0	0	0
696	8.77E-05	4.49E-05	-9.53E-05	0	0	0
700	8.77E-05	4.49E-05	-9.53E-05	0	0	0
704	8.77E-05	4.49E-05	-9.53E-05	0	0	0
708	8.77E-05	4.49E-05	-9.53E-05	0	0	0
712	8.77E-05	4.49E-05	-9.53E-05	0	0	0
716	8.77E-05	4.49E-05	-9.53E-05	0	0	0
720	8.77E-05	4.49E-05	-9.53E-05	0	0	0
724	8.77E-05	4.49E-05	-9.53E-05	0	0	0
728	8.77E-05	4.49E-05	-9.53E-05	0	0	0
732	8.77E-05	4.49E-05	-9.53E-05	0	0	0
736	8.77E-05	4.49E-05	-9.53E-05	0	0	0
740	8.77E-05	4.49E-05	-9.53E-05	0	0	0
744	8.77E-05	4.49E-05	-9.53E-05	0	0	0
748	8.77E-05	4.49E-05	-9.53E-05	0	0	0
752	8.77E-05	4.49E-05	-9.53E-05	0	0	0
756	8.77E-05	4.49E-05	-9.53E-05	0	0	0
760	8.77E-05	4.49E-05	-9.53E-05	0	0	0
764	8.77E-05	4.49E-05	-9.53E-05	0	0	0
768	8.77E-05	4.49E-05	-9.53E-05	0	0	0
772	8.77E-05	4.49E-05	-9.53E-05	0	0	0
776	8.77E-05	4.49E-05	-9.53E-05	0	0	0
780	8.77E-05	4.49E-05	-9.53E-05	0	0	0
784	8.77E-05	4.49E-05	-9.53E-05	0	0	0
788	8.77E-05	4.49E-05	-9.53E-05	0	0	0
792	8.77E-05	4.49E-05	-9.53E-05	0	0	0
796	8.77E-05	4.49E-05	-9.53E-05	0	0	0
800	8.77E-05	4.49E-05	-9.53E-05	0	0	0
804	8.77E-05	4.49E-05	-9.53E-05	0	0	0
808	8.77E-05	4.49E-05	-9.53E-05	0	0	0
812	8.77E-05	4.49E-05	-9.53E-05	0	0	0
816	8.77E-05	4.49E-05	-9.53E-05	0	0	0
820	8.77E-05	4.49E-05	-9.53E-05	0	0	0
824	8.77E-05	4.49E-05	-9.53E-05	0	0	0
828	8.77E-05	4.49E-05	-9.53E-05	0	0	0
832	8.77E-05	4.49E-05	-9.53E-05	0	0	0
836	8.77E-05	4.49E-05	-9.53E-05	0	0	0
840	8.77E-05	4.49E-05	-9.53E-05	0	0	0
844	8.77E-05	4.49E-05	-9.53E-05	0	0	0
848	8.77E-05	4.49E-05	-9.53E-05	0	0	0
852	8.77E-05	4.49E-05	-9.53E-05	0	0	0
856	8.77E-05	4.49E-05	-9.53E-05	0	0	0
860	8.77E-05	4.49E-05	-9.53E-05	0	0	0
864	8.77E-05	4.49E-05	-9.53E-05	0	0	0
868	8.77E-05	4.49E-05	-9.53E-05	0	0	0
872	8.77E-05	4.49E-05	-9.53E-05	0	0	0
876	8.77E-05	4.49E-05	-9.53E-05	0	0	0
880	8.77E-05	4.49E-05	-9.53E-05	0	0	0
884	8.77E-05	4.49E-05	-9.53E-05	0	0	0
888	8.77E-05	4.49E-05	-9.53E-05	0	0	0
892	8.77E-05	4.49E-05	-9.53E-05	0	0	0
896	8.77E-05	4.49E-05	-9.53E-05	0	0	0
900	8.77E-05	4.49E-05	-9.53E-05	0	0	0
904	8.77E-05	4.49E-05	-9.53E-05	0	0	0
908	8.77E-05	4.49E-05	-9.53E-05	0	0	0
912	8.77E-05	4.49E-05	-9.53E-05	0	0	0
916	8.77E-05	4.49E-05	-9.53E-05	0	0	0
920	8.77E-05	4.49E-05	-9.53E-05	0	0	0
924	8.77E-05	4.49E-05	-9.53E-05	0	0	0
928	8.77E-05	4.49E-05	-9.53E-05	0	0	0
932	8.77E-05	4.49E-05	-9.53E-05	0	0	0
936	8.77E-05	4.49E-05	-9.53E-05	0	0	0
940	8.77E-05	4.49E-05	-9.53E-05	0	0	0
944	8.77E-05	4.49E-05	-9.53E-05	0	0	0
948	8.77E-05	4.49E-05	-9.53E-05	0	0	0
952	8.77E-05	4.49E-05	-9.53E-05	0	0	0
956	8.77E-05	4.49E-05	-9.53E-05	0	0	0
960	8.77E-05	4.49E-05	-9.53E-05	0	0	0
964	8.77E-05	4.49E-05	-9.53E-05	0	0	0
968	8.77E-05	4.49E-05	-9.53E-05	0	0	0
972	8.77E-05	4.49E-05	-9.53E-05	0	0	0
976	8.77E-05	4.49E-05	-9.53E-05	0	0	0
980	8.77E-05	4.49E-05	-9.53E-05	0	0	0
984	8.77E-05	4.49E-05	-9.53E-05	0	0	0
988	8.77E-05	4.49E-05	-9.53E-05	0	0	0
992	8.77E-05	4.49E-05	-9.53E-05	0	0	0
996	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1000	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1004	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1008	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1012	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1016	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1020	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1024	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1028	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1032	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1036	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1040	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1044	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1048	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1052	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1056	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1060	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1064	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1068	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1072	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1076	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1080	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1084	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1088	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1092	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1096	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1100	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1104	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1108	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1112	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1116	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1120	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1124	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1128	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1132	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1136	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1140	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1144	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1148	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1152	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1156	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1160	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1164	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1168	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1172	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1176	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1180	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1184	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1188	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1192	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1196	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1200	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1204	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1208	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1212	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1216	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1220	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1224	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1228	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1232	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1236	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1240	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1244	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1248	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1252	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1256	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1260	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1264	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1268	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1272	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1276	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1280	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1284	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1288	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1292	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1296	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1300	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1304	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1308	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1312	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1316	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1320	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1324	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1328	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1332	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1336	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1340	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1344	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1348	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1352	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1356	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1360	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1364	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1368	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1372	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1376	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1380	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1384	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1388	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1392	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1396	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1400	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1404	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1408	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1412	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1416	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1420	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1424	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1428	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1432	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1436	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1440	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1444	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1448	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1452	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1456	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1460	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1464	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1468	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1472	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1476	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1480	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1484	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1488	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1492	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1496	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1500	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1504	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1508	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1512	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1516	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1520	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1524	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1528	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1532	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1536	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1540	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1544	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1548	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1552	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1556	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1560	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1564	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1568	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1572	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1576	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1580	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1584	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1588	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1592	8.77E-05	4.49E-05	-9.53E-05	0	0	0
1596	0.000115126	5.30E-05	-9.55E-05	0	0	0
1600	0.000176726	6.30E-05	-9.62E-05	0	0	0
1604	0.000270393	6.71E-05	-9.67E-05	0	0	0
1608	0.000401134	7.04E-05	-9.82E-05	0	0	0
1612	0.000560088	6.83E-05	-9.99E-05	0	0	0
1616	0.000749019	6.21E-05	-0.000101291	0	0	0
1620	0.000966022	4.68E-05	-0.000102918	0	0	0
1624	0.001228437	2.47E-05	-0.000104734	0	0	0
1628	0.001550946	2.43E-07	-0.000106353	0	0	0
1632	0.001924321	-2.51E-05	-0.000109813	0	0	0
1636	0.002340241	-6.04E-05	-0.000113707	0	0	0
1640	0.002789794	-9.88E-05	-0.000116714	0	0	0
1644	0.00326462	-0.000129011	-0.00011871	0	0	0
1648	0.003775625	-0.000152623	-0.000121719	0	0	0
1652	0.004332302	-0.000175794	-0.000125144	0	0	0
1656	0.00493503	-0.000199883	-0.000128252	0	0	0
1660	0.005584768	-0.000217243	-0.000131402	0	0	0
1664	0.006283475	-0.000232323	-0.000133269	0	0	0
1668	0.007054051	-0.000261394	-0.00013873	0	0	0
1672	0.007864248	-0.00029002	-0.000144948	0	0	0
1676	0.008722277	-0.000329257	-0.000153358	0	0	0
1680	0.009620914	-0.000382954	-0.000162181	0	0	0
1684	0.01056716	-0.000449264	-0.000171988	0	0	0
1688	0.01158192	-0.000540065	-0.000180708	0	0	0
1692	0.012633731	-0.000650377	-0.000189937	0	0	0
1696	0.013738103	-0.000778306	-0.000200962	0	0	0
1700	0.01486989	-0.000925448	-0.000210963	0	0	0
1704	0.016043636	-0.001090109	-0.000220741	0	0	0
1708	0.017292085	-0.001271716	-0.000232252	0	0	0
1712	0.018607329	-0.001458991	-0.000243715	0	0	0
1716	0.019988276	-0.001650684	-0.000253808	0	0	0
1720	0.021409726	-0.001843654	-0.000263541	0	0	0
1724	0.022885686	-0.002038979	-0.000276114	0	0	0
1728	0.024393363	-0.002247556	-0.000292663	0	0	0
1732	0.025934548	-0.002468969	-0.000303972	0	0	0
1736	0.027517234	-0.002705584	-0.000322231	0	0	0
1740	0.02913166	-0.002952644	-0.00033597	0	0	0
1744	0.030768233	-0.003200354	-0.000347734	0	0	0
1748	0.032434167	-0.003456858	-0.000358589	0	0	0
1752	0.034145045	-0.003730899	-0.000369929	0	0	0
1756	0.035888481	-0.00403462	-0.000379865	0	0	0
1760	0.037656018	-0.004349236	-0.000387821	0	0	0
1764	0.039443459	-0.004668139	-0.000395838	0	0	0
1768	0.041238209	-0.004998005	-0.000405731	0	0	0
1772	0.04303038	-0.005337777	-0.000414654	0	0	0
1776	0.04482383	-0.005689891	-0.000424755	0	0	0
1780	0.046602738	-0.006047177	-0.000435952	0	0	0
1784	0.048384679	-0.006410083	-0.000446532	0	0	0
1788	0.050182204	-0.006771948	-0.000458592	0	0	0
1792	0.051972751	-0.007130966	-0.000468029	0	0	0
1796	0.053746019	-0.007486471	-0.000475587	0	0	0
1800	0.055500868	-0.007837172	-0.000480193	0	0	0
1804	0.057239299	-0.008182331	-0.000486277	0	0	0
1808	0.05895741	-0.008532803	-0.000493855	0	0	0
1812	0.060637651	-0.008891041	-0.000503083	0	0	0
1816	0.062285182	-0.00925123	-0.000510734	0	0	0
1820	0.063903937	-0.009612232	-0.00051966	0	0	0
1824	0.065491172	-0.009963823	-0.000527006	0	0	0
1828	0.067034481	-0.010303065	-0.000533992	0	0	0
1832	0.068521685	-0.010617017	-0.00053961	0	0	0
1836	0.069977249	-0.010910432	-0.000546869	0	0	0
1840	0.071399008	-0.011181392	-0.000554357	0	0	0
1844	0.072770954	-0.011421205	-0.000563222	0	0	0
1848	0.074103152	-0.0116403	-0.000571023	0	0	0
1852	0.075397049	-0.011847663	-0.000577632	0	0	0
1856	0.076663018	-0.012053285	-0.000586855	0	0	0
1860	0.077879451	-0.012246303	-0.000596382	0	0	0
1864	0.07904541	-0.012427457	-0.000605508	0	0	0
1868	0.080148695	-0.012593221	-0.000612474	0	0	0
1872	0.081183449	-0.01274296	-0.000617796	0	0	0
1876	0.082150332	-0.012878591	-0.000620985	0	0	0
1880	0.083065112	-0.01300704	-0.000622832	0	0	0
